ImageId,URL,x1,y1,x2,y2,TrueLabel,TargetClass,OriginalLandingURL,License,Author,AuthorProfileURL,,,,
c819099fed6f0d73,https://c1.staticflickr.com/1/126/31638424475_3b36f926b1_o.jpg,0.329912023,0,0.98973607,1,962,777,https://www.flickr.com/photos/djackmanson/31638424475,https://creativecommons.org/licenses/by/2.0/,David Jackmanson,https://www.flickr.com/people/djackmanson/,,,,
4b384c8247b56c0a,https://c1.staticflickr.com/9/8526/28626152335_955398ef80_o.jpg,0,0.25,0.5,1,542,925,https://www.flickr.com/photos/virtualpainter/28626152335,https://creativecommons.org/licenses/by/2.0/,Taka Umemura,https://www.flickr.com/people/virtualpainter/,,,,
62ebd5f7ce015380,https://c1.staticflickr.com/9/8832/28846755931_9e77600319_o.jpg,0,0,0.66226138,1,631,692,https://www.flickr.com/photos/spera-designerschuhe/28846755931,https://creativecommons.org/licenses/by/2.0/,"SPERA.de Designerschuhe, Taschen und Accessoires",https://www.flickr.com/people/spera-designerschuhe/,,,,
f24817d66024dfb6,https://c1.staticflickr.com/8/7286/28064769996_6bf78b5810_o.jpg,0,0,0.5,0.75,742,740,https://www.flickr.com/photos/jdlasica/28064769996,https://creativecommons.org/licenses/by/2.0/,JD Lasica,https://www.flickr.com/people/jdlasica/,,,,
1b57d7bbd673c771,https://c1.staticflickr.com/9/8024/29035810873_9be68318c4_o.jpg,0.5,0.25,1,1,423,927,https://www.flickr.com/photos/fotosagenciabrasil/29035810873/,https://creativecommons.org/licenses/by/2.0/,Ag\303\252ncia Brasil Fotografias,https://www.flickr.com/people/fotosagenciabrasil/,,,,
a2de1f4f2c1021fa,https://c1.staticflickr.com/9/8598/29005552090_ee38f841ac_o.jpg,0.25,0.25,1,1,456,185,https://www.flickr.com/photos/sillygwailo/29005552090/,https://creativecommons.org/licenses/by/2.0/,Richard Eriksson,https://www.flickr.com/people/sillygwailo/,,,,
3e7b01ba495f15f9,https://c1.staticflickr.com/8/7366/26897189910_049b6377e0_o.jpg,0,0,0.75,0.601503759,708,410,https://www.flickr.com/photos/darioalvarez/26897189910,https://creativecommons.org/licenses/by/2.0/,Dario Alvarez,https://www.flickr.com/people/darioalvarez/,,,,
1a264165276e3c85,https://c1.staticflickr.com/8/7327/27500591886_a1b257229e_o.jpg,0.5,0,1,0.75,855,759,https://www.flickr.com/photos/presidentialoffice/27500591886,https://creativecommons.org/licenses/by/2.0/,\347\270\275\347\265\261\345\272\234,https://www.flickr.com/people/presidentialoffice/,,,,
bc9a5e01c02e759e,https://c1.staticflickr.com/8/7575/27719847416_e231168ac1_o.jpg,0,0.28125,0.75,0.84375,923,18,https://www.flickr.com/photos/jimg944/27719847416/,https://creativecommons.org/licenses/by/2.0/,Jim G,https://www.flickr.com/people/jimg944/,,,,
01bdc0cfe670f708,https://c1.staticflickr.com/1/457/31837933011_3e57f56dc9_o.jpg,0,0,0.5,0.75,472,541,https://www.flickr.com/photos/quinet/31837933011,https://creativecommons.org/licenses/by/2.0/,Thomas Quine,https://www.flickr.com/people/quinet/,,,,
6af829a442e2e0e7,https://c1.staticflickr.com/6/5827/30663702381_910aca914a_o.jpg,0.25,0,1,1,130,231,https://www.flickr.com/photos/rusty_clark/30663702381,https://creativecommons.org/licenses/by/2.0/,Rusty Clark ~ 100K Photos,https://www.flickr.com/people/rusty_clark/,,,,
493694833dc23399,https://c1.staticflickr.com/1/691/33087466756_27fcc6e909_o.jpg,0.25,0.25,0.75,1,538,835,https://www.flickr.com/photos/denalinps/33087466756/,https://creativecommons.org/licenses/by/2.0/,Denali National Park and Preserve,https://www.flickr.com/people/denalinps/,,,,
6ac94c9244f84aa3,https://c1.staticflickr.com/9/8887/27621832723_abe5df1bf6_o.jpg,0.28125,0,0.84375,0.75,673,336,https://www.flickr.com/photos/sedoglia/27621832723,https://creativecommons.org/licenses/by/2.0/,Sergio,https://www.flickr.com/people/sedoglia/,,,,
7529b42e71769777,https://c1.staticflickr.com/6/5573/30447660301_21f03bc832_o.jpg,0.28125,0,0.84375,0.75,477,618,https://www.flickr.com/photos/archiefalkmaar/30447660301/,https://creativecommons.org/licenses/by/2.0/,Regionaal Archief Alkmaar,https://www.flickr.com/people/archiefalkmaar/,,,,
d204464fcf15ad99,https://c1.staticflickr.com/9/8735/28293562656_b6754b6f76_o.jpg,0.25,0.249079529,1,0.747238586,300,269,https://www.flickr.com/photos/zigazou76/28293562656,https://creativecommons.org/licenses/by/2.0/,Fr\303\251d\303\251ric BISSON,https://www.flickr.com/people/zigazou76/,,,,
7fd7ce3eb2bf9944,https://c1.staticflickr.com/8/7060/26682014410_e1ae9f3f68_o.jpg,0.25,0,1,1,100,113,https://www.flickr.com/photos/starr-environmental/26682014410/,https://creativecommons.org/licenses/by/2.0/,Forest and Kim Starr,https://www.flickr.com/people/starr-environmental/,,,,
303781188f1b3b27,https://c1.staticflickr.com/8/7196/27632686515_7c9e105ab4_o.jpg,0.578252033,0,1,0.75,477,339,https://www.flickr.com/photos/tomhilton/27632686515,https://creativecommons.org/licenses/by/2.0/,Tom Hilton,https://www.flickr.com/people/tomhilton/,,,,
67967c9db11151e0,https://c1.staticflickr.com/6/5699/30482545566_9bb69e3a2c_o.jpg,0.5,0.25,1,1,252,820,https://www.flickr.com/photos/blumenbiene/30482545566,https://creativecommons.org/licenses/by/2.0/,Maja Dumat,https://www.flickr.com/people/blumenbiene/,,,,
fa2a7d600b62174e,https://c1.staticflickr.com/9/8135/29796651083_af3421402e_o.jpg,0.25,0,1,0.729946524,521,572,https://www.flickr.com/photos/familymwr/29796651083,https://creativecommons.org/licenses/by/2.0/,U.S. Army,https://www.flickr.com/people/familymwr/,,,,
cd2d2889ef7ac51c,https://c1.staticflickr.com/8/7108/27445698401_622147f593_o.jpg,0,0,0.666666667,1,924,607,https://www.flickr.com/photos/janitors/27445698401,https://creativecommons.org/licenses/by/2.0/,K\304\201rlis Dambr\304\201ns,https://www.flickr.com/people/janitors/,,,,
11954d93a7051cb5,https://c1.staticflickr.com/9/8598/30096731475_f2050e80f0_o.jpg,0.5,0,1,0.75,23,503,https://www.flickr.com/photos/andymorffew/30096731475,https://creativecommons.org/licenses/by/2.0/,Andy  Morffew,https://www.flickr.com/people/andymorffew/,,,,
03f90f7138f761e8,https://c1.staticflickr.com/8/7358/27496838730_a300e17377_o.jpg,0.25,0.25,1,1,664,490,https://www.flickr.com/photos/pasa/27496838730,https://creativecommons.org/licenses/by/2.0/,Paul Sableman,https://www.flickr.com/people/pasa/,,,,
19935b1c0a4d305d,https://c1.staticflickr.com/8/7560/28230694205_599d4915f1_o.jpg,0.304216867,0,1,1,761,642,https://www.flickr.com/photos/lge/28230694205,https://creativecommons.org/licenses/by/2.0/,LG\354\240\204\354\236\220,https://www.flickr.com/people/lge/,,,,
9cf861a657c27cec,https://c1.staticflickr.com/1/737/31554472305_631b37cd13_o.jpg,0.28125,0.25,0.84375,1,583,897,https://www.flickr.com/photos/rusty_clark/31554472305/,https://creativecommons.org/licenses/by/2.0/,Rusty Clark ~ 100K Photos,https://www.flickr.com/people/rusty_clark/,,,,
05817a675e7506d1,https://c1.staticflickr.com/8/7530/27222000794_49d44c7533_o.jpg,0.246522694,0,0.739568082,0.75,673,754,https://www.flickr.com/photos/trocaire/27222000794,https://creativecommons.org/licenses/by/2.0/,Trocaire,https://www.flickr.com/people/trocaire/,,,,
e1c702ed9842dd1c,https://c1.staticflickr.com/8/7538/26750212822_874e61f2f5_o.jpg,0,0.25,0.75,1,693,757,https://www.flickr.com/photos/mcleod/26750212822,https://creativecommons.org/licenses/by/2.0/,Scott McLeod,https://www.flickr.com/people/mcleod/,,,,
e7cafac174e90143,https://c1.staticflickr.com/8/7064/26911748774_e91c741c13_o.jpg,0.25,0.25,0.75,1,526,116,https://www.flickr.com/photos/tabor-roeder/26911748774,https://creativecommons.org/licenses/by/2.0/,Phil Roeder,https://www.flickr.com/people/tabor-roeder/,,,,
1a680f33500acb4b,https://c1.staticflickr.com/6/5623/30353092243_549ce05481_o.jpg,0,0,0.5625,0.75,932,73,https://www.flickr.com/photos/londonmatt/30353092243,https://creativecommons.org/licenses/by/2.0/,Matt Brown,https://www.flickr.com/people/londonmatt/,,,,
81ddbe14219e9dcf,https://c1.staticflickr.com/1/599/32603915941_1f3f02a21f_o.jpg,0.436619718,0,1,0.75,318,672,http://www.flickr.com/photos/treegrow/32603915941/,https://creativecommons.org/licenses/by/2.0/,Katja Schulz,https://www.flickr.com/people/treegrow/,,,,
04cb9de291399d15,https://c1.staticflickr.com/9/8671/28725010671_e060588a1b_o.jpg,0.25,0.25,0.75,1,465,451,https://www.flickr.com/photos/photo-digest/28725010671,https://creativecommons.org/licenses/by/2.0/,media.digest,https://www.flickr.com/people/photo-digest/,,,,
23f9d18d531eb148,https://c1.staticflickr.com/8/7545/28289771271_d972c53c03_o.jpg,0.249079529,0,0.747238586,0.75,479,851,https://www.flickr.com/photos/londonmatt/28289771271/,https://creativecommons.org/licenses/by/2.0/,Matt Brown,https://www.flickr.com/people/londonmatt/,,,,
63f2e14ab6be82cf,https://c1.staticflickr.com/8/7360/27324993991_9e7547e472_o.jpg,0.330871492,0,1,1,668,694,https://www.flickr.com/photos/mdgovpics/27324993991,https://creativecommons.org/licenses/by/2.0/,Maryland GovPics,https://www.flickr.com/people/mdgovpics/,,,,
0dffbfa7ba43cb90,https://c1.staticflickr.com/1/599/31842595896_6c327628ee_o.jpg,0.28125,0,0.84375,0.75,962,95,https://flickr.com/10581108@N00/31842595896,https://creativecommons.org/licenses/by/2.0/,jencu,https://www.flickr.com/people/jennycu/,,,,
a97274c7e80a1764,https://c1.staticflickr.com/9/8770/28603315541_10de82290f_o.jpg,0,0.25,0.5625,1,866,926,https://flickr.com/10069023@N00/28603315541,https://creativecommons.org/licenses/by/2.0/,Charles Kremenak,https://www.flickr.com/people/charleskremenak/,,,,
85e2eea48d912d31,https://c1.staticflickr.com/6/5728/30827582556_27a03b94b4_o.jpg,0.501840943,0.25,1,1,806,136,https://www.flickr.com/photos/eaglebrook/30827582556/,https://creativecommons.org/licenses/by/2.0/,EaglebrookSchool,https://www.flickr.com/people/eaglebrook/,,,,
ff5182599937c1ec,https://c1.staticflickr.com/9/8088/29255908970_542c7fcc99_o.jpg,0.25,0,1,0.75,325,210,https://www.flickr.com/photos/orangeaurochs/29255908970/,https://creativecommons.org/licenses/by/2.0/,Orangeaurochs,https://www.flickr.com/people/orangeaurochs/,,,,
4bb12984b41d0834,https://c1.staticflickr.com/8/7155/26715421772_322982abb8_o.jpg,0.280784844,0,0.842354533,1,34,8,https://www.flickr.com/photos/lwpkommunikacio/26715421772,https://creativecommons.org/licenses/by/2.0/,Lwp Kommunik\303\241ci\303\263,https://www.flickr.com/people/lwpkommunikacio/,,,,
150249123e81930d,https://c1.staticflickr.com/8/7637/27864748826_3611a80685_o.jpg,0.25,0,1,1,923,485,https://www.flickr.com/photos/36668466@N05/27864748826,https://creativecommons.org/licenses/by/2.0/,Fernando Medina,https://www.flickr.com/people/36668466@N05/,,,,
f963957ccfa82f6b,https://c1.staticflickr.com/8/7321/27811646942_6af16e2c20_o.jpg,0.217675378,0,0.653026135,0.75,143,8,https://www.flickr.com/photos/bamyers4az/27811646942,https://creativecommons.org/licenses/by/2.0/,Brent Myers,https://www.flickr.com/people/bamyers4az/,,,,
890fdaf4e1892e00,https://c1.staticflickr.com/9/8079/29641887231_ac78f6acb2_o.jpg,0,0,0.757861635,1,313,692,https://www.flickr.com/photos/gails_pictures/29641887231,https://creativecommons.org/licenses/by/2.0/,gailhampshire,https://www.flickr.com/people/gails_pictures/,,,,
9a1c67f467b9beea,https://c1.staticflickr.com/8/7313/26933714923_dae58c7fa8_o.jpg,0,0.25,0.70913884,1,303,90,https://www.flickr.com/photos/gails_pictures/26933714923,https://creativecommons.org/licenses/by/2.0/,gailhampshire,https://www.flickr.com/people/gails_pictures/,,,,
217597258ac12258,https://c1.staticflickr.com/8/7326/27290987603_52008d9de0_o.jpg,0.25,0.25,1,1,583,805,https://www.flickr.com/photos/iwashitashoichi/27290987603,https://creativecommons.org/licenses/by/2.0/,Shoichi Iwashita,https://www.flickr.com/people/iwashitashoichi/,,,,
346c5575b60194c3,https://c1.staticflickr.com/6/5753/31338370671_675f18f5a9_o.jpg,0.25,0,0.75,0.75,949,625,https://flickr.com/77742560@N06/31338370671,https://creativecommons.org/licenses/by/2.0/,shankar s.,https://www.flickr.com/people/shankaronline/,,,,
296033c3a5910845,https://c1.staticflickr.com/8/7659/27497141411_2fdd591428_o.jpg,0,0,0.675074184,1,361,797,https://www.flickr.com/photos/100915417@N07/27497141411,https://creativecommons.org/licenses/by/2.0/,Charlie Marshall,https://www.flickr.com/people/100915417@N07/,,,,
3a7d9bd310202e93,https://c1.staticflickr.com/6/5751/30906474272_60f5035a81_o.jpg,0,0,0.5,0.75,790,660,https://www.flickr.com/photos/sansebastian2016/30906474272,https://creativecommons.org/licenses/by/2.0/,Donostia/San Sebastian 2016,https://www.flickr.com/people/sansebastian2016/,,,,
56e9d5f63cfc507e,https://c1.staticflickr.com/6/5767/31254643081_606fefaeef_o.jpg,0,0,1,1,441,624,https://flickr.com/31424626@N05/31254643081,https://creativecommons.org/licenses/by/2.0/,Pulencio,https://www.flickr.com/people/pulencio/,,,,
602f2c3749d6021e,https://c1.staticflickr.com/6/5488/30010578363_ae1a2b5fc4_o.jpg,0.25,0,1,0.75,747,106,https://flickr.com/88307459@N08/30010578363,https://creativecommons.org/licenses/by/2.0/,Alessandro,https://www.flickr.com/people/88307459@N08/,,,,
7c754696067fdfa9,https://c1.staticflickr.com/8/7322/26952063895_0d0990098b_o.jpg,0.53485064,0,1,0.75,765,469,https://www.flickr.com/photos/zachievenor/26952063895,https://creativecommons.org/licenses/by/2.0/,Zachi Evenor,https://www.flickr.com/people/zachievenor/,,,,
8f5eda0b6a910b43,https://c1.staticflickr.com/1/525/31526646220_dbd7c0df37_o.jpg,0.5,0,1,0.75,950,918,https://www.flickr.com/photos/129816626@N04/31526646220/,https://creativecommons.org/licenses/by/2.0/,Elusive Muse,https://www.flickr.com/people/129816626@N04/,,,,
89119361e9d9e02d,https://c1.staticflickr.com/9/8064/30107504355_f5a2453191_o.jpg,0,0,0.669128508,1,481,473,http://www.flickr.com/photos/79157069@N03/30107504355,https://creativecommons.org/licenses/by/2.0/,Matthew Paul  Argall,https://www.flickr.com/people/79157069@N03/,,,,
da63f2acf683c0a7,https://c1.staticflickr.com/3/2626/32878464786_81b7b5f560_o.jpg,0.25,0.25,0.75,1,134,617,https://www.flickr.com/photos/steve_childs/32878464786/,https://creativecommons.org/licenses/by/2.0/,Steve Childs,https://www.flickr.com/people/steve_childs/,,,,
741fc1a3fc08731d,https://c1.staticflickr.com/1/333/30878601253_6a06af38ce_o.jpg,0.226157083,0.25,0.678471248,1,793,400,https://www.flickr.com/photos/ufv/30878601253,https://creativecommons.org/licenses/by/2.0/,University of the Fraser Valley,https://www.flickr.com/people/ufv/,,,,
d77af00930283f4b,https://c1.staticflickr.com/6/5686/30135548405_290ce24c79_o.jpg,0,0.28125,0.75,0.84375,901,649,https://flickr.com/131810676@N03/30135548405,https://creativecommons.org/licenses/by/2.0/,baka_neko_baka,https://www.flickr.com/people/131810676@N03/,,,,
97151fe7a0a6e2e3,https://c1.staticflickr.com/9/8108/28266576044_fe196cd052_o.jpg,0,0,1,1,734,228,https://www.flickr.com/photos/paulstudio/28266576044,https://creativecommons.org/licenses/by/2.0/,Paul Chan,https://www.flickr.com/people/paulstudio/,,,,
393d40f3a6a79400,https://c1.staticflickr.com/8/7641/27798795492_12f1e08a40_o.jpg,0,0.25,0.496696035,1,328,846,https://www.flickr.com/photos/shankaronline/27798795492/,https://creativecommons.org/licenses/by/2.0/,shankar s.,https://www.flickr.com/people/shankaronline/,,,,
8f5e0855ca8de8ea,https://c1.staticflickr.com/1/594/31875644290_a507a79ca7_o.jpg,0.4375,0.25,1,1,468,716,https://www.flickr.com/photos/briansolis/31875644290,https://creativecommons.org/licenses/by/2.0/,Brian Solis,https://www.flickr.com/people/briansolis/,,,,
d72f34526e12fd83,https://c1.staticflickr.com/9/8787/28375652543_039a76200f_o.jpg,0,0.280664063,0.75,0.841992188,442,325,https://www.flickr.com/photos/cogdog/28375652543,https://creativecommons.org/licenses/by/2.0/,Alan Levine,https://www.flickr.com/people/cogdog/,,,,
957529a2abaa0581,https://c1.staticflickr.com/6/5493/31215689672_90fdc524c1_o.jpg,0.33773862,0,1,1,883,648,https://www.flickr.com/photos/yourbestdigs/31215689672/,https://creativecommons.org/licenses/by/2.0/,Your Best Digs,https://www.flickr.com/people/yourbestdigs/,,,,
3bd1ba0432603b28,https://c1.staticflickr.com/9/8041/29388312836_4151756518_o.jpg,0,0,0.5625,0.75,921,89,https://www.flickr.com/photos/a_peach/29388312836,https://creativecommons.org/licenses/by/2.0/,A_Peach,https://www.flickr.com/people/a_peach/,,,,
3228a465697fb2cf,https://c1.staticflickr.com/1/699/32034140530_62059de5a0_o.jpg,0,0,0.75,0.5625,840,922,https://www.flickr.com/photos/ufv/32034140530,https://creativecommons.org/licenses/by/2.0/,University of the Fraser Valley,https://www.flickr.com/people/ufv/,,,,
871c99d5658c3189,https://c1.staticflickr.com/1/593/31013399073_e0c80204ed_o.jpg,0.5,0,1,0.75,956,587,https://flickr.com/64586261@N02/31013399073,https://creativecommons.org/licenses/by/2.0/,Ag\303\252ncia Bras\303\255lia,https://www.flickr.com/people/agenciabrasilia/,,,,
1733cbc68a2ae05d,https://c1.staticflickr.com/1/465/32838931536_2e1b56309c_o.jpg,0,0,0.666666667,1,556,892,https://www.flickr.com/photos/147079914@N03/32838931536/in/pool-44124304756@N01,https://creativecommons.org/licenses/by/2.0/,sponki25,https://www.flickr.com/people/147079914@N03/,,,,
69a3493d13953e1f,https://c1.staticflickr.com/1/486/31850894154_77cd0b743d_o.jpg,0.4375,0.25,1,1,520,407,https://www.flickr.com/photos/byzantiumbooks/31850894154,https://creativecommons.org/licenses/by/2.0/,Bill Smith,https://www.flickr.com/people/byzantiumbooks/,,,,
8a82ddd7ab76efbb,https://c1.staticflickr.com/9/8073/29273707766_84a5a2321f_o.jpg,0,0,0.663235294,1,511,908,https://www.flickr.com/photos/shankaronline/29273707766,https://creativecommons.org/licenses/by/2.0/,shankar s.,https://www.flickr.com/people/shankaronline/,,,,
e95ef0aeeab7b496,https://c1.staticflickr.com/3/2892/32904176405_735232107b_o.jpg,0.710762332,0,1,0.75,889,860,https://www.flickr.com/photos/arg_flickr/32904176405/,https://creativecommons.org/licenses/by/2.0/,Andrew,https://www.flickr.com/people/arg_flickr/,,,,
8555611998ea426a,https://c1.staticflickr.com/6/5600/30019858070_5049f5d386_o.jpg,0,0,0.75,1,991,497,https://www.flickr.com/photos/eamoncurry/30019858070,https://creativecommons.org/licenses/by/2.0/,Eamon Curry,https://www.flickr.com/people/eamoncurry/,,,,
1cc2caf8e5db27c3,https://c1.staticflickr.com/1/598/32069226561_2e29df4dce_o.jpg,0.25,0,1,0.5,431,607,https://flickr.com/21841998@N06/32069226561,https://creativecommons.org/licenses/by/2.0/,The People&#x27;s Tribune,https://www.flickr.com/people/21841998@N06/,,,,
a00c8d22e63497c4,https://c1.staticflickr.com/8/7019/26876163625_b5ebe36eaf_o.jpg,0.27818818,0.25,0.834564541,1,431,892,https://www.flickr.com/photos/timmccune/26876163625,https://creativecommons.org/licenses/by/2.0/,Tim McCune,https://www.flickr.com/people/timmccune/,,,,
4f553b721705d008,https://c1.staticflickr.com/8/7417/28111852685_716c19bcb5_o.jpg,0,0,0.75,1,397,3,https://www.flickr.com/photos/noaaphotolib/28111852685/in/photolist-hCZ5zh-7RqcE6-7Rtsyb-JQ9Apg/,https://creativecommons.org/licenses/by/2.0/,NOAA Photo Library,https://www.flickr.com/people/noaaphotolib/,,,,
f1ce339a44d7a118,https://c1.staticflickr.com/9/8867/28838922156_09d615d6f5_o.jpg,0.333333333,0,1,1,98,702,https://www.flickr.com/photos/132033298@N04/28838922156,https://creativecommons.org/licenses/by/2.0/,C. P. Ewing,https://www.flickr.com/people/132033298@N04/,,,,
2153d9869fb5a9ef,https://c1.staticflickr.com/9/8892/28233397700_b175333ccc_o.jpg,0.452546296,0.25,1,1,645,942,https://www.flickr.com/photos/katerha/28233397700,https://creativecommons.org/licenses/by/2.0/,Kate Ter Haar,https://www.flickr.com/people/katerha/,,,,
7506caf0a49c3951,https://c1.staticflickr.com/8/7410/27688687271_a42aee521a_o.jpg,0,0,1,0.900181488,79,724,https://www.flickr.com/photos/136941790@N03/27688687271/,https://creativecommons.org/licenses/by/2.0/,laboratorio diagnostica ancona IZSUM,https://www.flickr.com/people/136941790@N03/,,,,
1d4133f5bc7af193,https://c1.staticflickr.com/9/8584/28442098602_ed99e31eda_o.jpg,0.259962406,0.25,0.779887218,1,141,911,https://www.flickr.com/photos/25553993@N02/28442098602/,https://creativecommons.org/licenses/by/2.0/,Kev Chapman,https://www.flickr.com/people/25553993@N02/,,,,
fd26c4733822dfcc,https://c1.staticflickr.com/9/8649/28250885435_30ea68123c_o.jpg,0.280664063,0.25,0.841992188,1,363,451,https://www.flickr.com/photos/usfwsmtnprairie/28250885435,https://creativecommons.org/licenses/by/2.0/,USFWS Mountain-Prairie,https://www.flickr.com/people/usfwsmtnprairie/,,,,
60f5900a00d94b25,https://c1.staticflickr.com/6/5732/31328633496_995b71567c_o.jpg,0.28125,0,0.84375,0.75,706,558,https://www.flickr.com/photos/davidwilson1949/31328633496,https://creativecommons.org/licenses/by/2.0/,David Wilson,https://www.flickr.com/people/davidwilson1949/,,,,
79f953be91aa8ce2,https://c1.staticflickr.com/8/7570/27808063061_740fc61f0c_o.jpg,0.28125,0.25,0.84375,1,660,588,https://flickr.com/70724896@N08/27808063061,https://creativecommons.org/licenses/by/2.0/,Betta Tryptophan,https://www.flickr.com/people/nagasakiosada/,,,,
d9da4e5ef53d5e8b,https://c1.staticflickr.com/1/537/32179264340_6ea9260e9f_o.jpg,0,0.248826291,1,1,641,487,https://www.flickr.com/photos/ruthanddave/32179264340/,https://creativecommons.org/licenses/by/2.0/,Ruth Hartnup,https://www.flickr.com/people/ruthanddave/,,,,
0411ca972e637297,https://c1.staticflickr.com/8/7761/26268791474_72626e9e6a_o.jpg,0.25,0.25,0.75,1,968,697,https://www.flickr.com/photos/nanpalmero/26268791474,https://creativecommons.org/licenses/by/2.0/,Nan Palmero,https://www.flickr.com/people/nanpalmero/,,,,
92dbb18dd447fd75,https://c1.staticflickr.com/8/7127/27711989146_46b6ca79f6_o.jpg,0,0.25,0.563380282,1,490,194,https://www.flickr.com/photos/southbeachcars/27711989146,https://creativecommons.org/licenses/by/2.0/,Phillip Pessar,https://www.flickr.com/people/southbeachcars/,,,,
65251969959ce0e6,https://c1.staticflickr.com/8/7623/28435254025_3c40331a75_o.jpg,0,0,1,1,938,837,https://www.flickr.com/photos/mcleod/28435254025,https://creativecommons.org/licenses/by/2.0/,Scott McLeod,https://www.flickr.com/people/mcleod/,,,,
b76e552d4b3ec0c3,https://c1.staticflickr.com/6/5662/30119560842_26f15fba19_o.jpg,0.462155963,0,1,0.75,992,191,https://www.flickr.com/photos/127338544@N06/30119560842,https://creativecommons.org/licenses/by/2.0/,Sarah Ward,https://www.flickr.com/people/127338544@N06/,,,,
